Line,XCo_m,YCo_m
9270,789045.586,1923080.422
9270,789045.605,1923086.6
9270,789045.624,1923092.778
9270,789045.643,1923098.956
9270,789045.662,1923105.134
9270,789045.681,1923111.312
9270,789045.7,1923117.49
9270,789045.717,1923123.659
9270,789045.734,1923129.828
9270,789045.751,1923135.997
9270,789045.768,1923142.166
9270,789045.785,1923148.335
9270,789045.802,1923154.504
9270,789045.819,1923160.673
9270,789045.836,1923166.842
9270,789045.853,1923173.011
9270,789045.87,1923179.18
9270,789045.871,1923185.343
9270,789045.872,1923191.506
9270,789045.873,1923197.669
9270,789045.874,1923203.832
9270,789045.875,1923209.995
9270,789045.876,1923216.158
9270,789045.877,1923222.321
9270,789045.878,1923228.484
9270,789045.879,1923234.647
9270,789045.88,1923240.81
9270,789045.881,1923246.969
9270,789045.882,1923253.128
9270,789045.883,1923259.287
9270,789045.884,1923265.446
9270,789045.885,1923271.605
9270,789045.886,1923277.764
9270,789045.887,1923283.923
9270,789045.888,1923290.082
9270,789045.889,1923296.241
9270,789045.89,1923302.4
9270,789045.905,1923308.561
9270,789045.92,1923314.722
9270,789045.935,1923320.883
9270,789045.95,1923327.044
9270,789045.965,1923333.205
9270,789045.98,1923339.366
9270,789045.995,1923345.527
9270,789046.01,1923351.688
9270,789046.025,1923357.849
9270,789046.04,1923364.01
9270,789046.078,1923370.176
9270,789046.116,1923376.342
9270,789046.154,1923382.508
9270,789046.192,1923388.674
9270,789046.23,1923394.84
9270,789046.268,1923401.006
9270,789046.306,1923407.172
9270,789046.344,1923413.338
9270,789046.382,1923419.504
9270,789046.42,1923425.67
9270,789046.472,1923431.839
9270,789046.524,1923438.008
9270,789046.576,1923444.177
9270,789046.628,1923450.346
9270,789046.68,1923456.515
9270,789046.732,1923462.684
9270,789046.784,1923468.853
9270,789046.836,1923475.022
9270,789046.888,1923481.191
9270,789046.94,1923487.36
9270,789046.994,1923493.526
9270,789047.048,1923499.692
9270,789047.102,1923505.858
9270,789047.156,1923512.024
9270,789047.21,1923518.19
9270,789047.264,1923524.356
9270,789047.318,1923530.522
9270,789047.372,1923536.688
9270,789047.426,1923542.854
9270,789047.48,1923549.02
9270,789047.536,1923555.176
9270,789047.592,1923561.332
9270,789047.648,1923567.488
9270,789047.704,1923573.644
9270,789047.76,1923579.8
9270,789047.816,1923585.956
9270,789047.872,1923592.112
9270,789047.928,1923598.268
9270,789047.984,1923604.424
9270,789048.04,1923610.58
9270,789048.082,1923616.72
9270,789048.124,1923622.86
9270,789048.166,1923629
9270,789048.208,1923635.14
9270,789048.25,1923641.28
9270,789048.292,1923647.42
9270,789048.334,1923653.56
9270,789048.376,1923659.7
9270,789048.418,1923665.84
9270,789048.46,1923671.98
9270,789048.481,1923678.104
9270,789048.502,1923684.228
9270,789048.523,1923690.352
9270,789048.544,1923696.476
9270,789048.565,1923702.6
9270,789048.586,1923708.724
9270,789048.607,1923714.848
9270,789048.628,1923720.972
9270,789048.649,1923727.096
9270,789048.67,1923733.22
9270,789048.657,1923739.325
9270,789048.644,1923745.43
9270,789048.631,1923751.535
9270,789048.618,1923757.64
9270,789048.605,1923763.745
9270,789048.592,1923769.85
9270,789048.579,1923775.955
9270,789048.566,1923782.06
9270,789048.553,1923788.165
9270,789048.54,1923794.27
9270,789048.503,1923800.361
9270,789048.466,1923806.452
9270,789048.429,1923812.543
9270,789048.392,1923818.634
9270,789048.355,1923824.725
9270,789048.318,1923830.816
9270,789048.281,1923836.907
9270,789048.244,1923842.998
9270,789048.207,1923849.089
9270,789048.17,1923855.18
9270,789048.115,1923861.261
9270,789048.06,1923867.342
9270,789048.005,1923873.423
9270,789047.95,1923879.504
9270,789047.895,1923885.585
9270,789047.84,1923891.666
9270,789047.785,1923897.747
9270,789047.73,1923903.828
9270,789047.675,1923909.909
9270,789047.62,1923915.99
9270,789047.544,1923922.064
9270,789047.468,1923928.138
9270,789047.392,1923934.212
9270,789047.316,1923940.286
9270,789047.24,1923946.36
9270,789047.164,1923952.434
9270,789047.088,1923958.508
9270,789047.012,1923964.582
9270,789046.936,1923970.656
9270,789046.86,1923976.73
9270,789046.761,1923982.797
9270,789046.662,1923988.864
9270,789046.563,1923994.931
9270,789046.464,1924000.998
9270,789046.365,1924007.065
9270,789046.266,1924013.132
9270,789046.167,1924019.199
9270,789046.068,1924025.266
9270,789045.969,1924031.333
9270,789045.87,1924037.4
9270,789045.738,1924043.458
9270,789045.606,1924049.516
9270,789045.474,1924055.574
9270,789045.342,1924061.632
9270,789045.21,1924067.69
9270,789045.078,1924073.748
9270,789044.946,1924079.806
9270,789044.814,1924085.864
9270,789044.682,1924091.922
9270,789044.55,1924097.98
9270,789044.384,1924104.033
9270,789044.218,1924110.086
9270,789044.052,1924116.139
9270,789043.886,1924122.192
9270,789043.72,1924128.245
9270,789043.554,1924134.298
9270,789043.388,1924140.351
9270,789043.222,1924146.404
9270,789043.056,1924152.457
9270,789042.89,1924158.51
9270,789042.711,1924164.564
9270,789042.532,1924170.618
9270,789042.353,1924176.672
9270,789042.174,1924182.726
9270,789041.995,1924188.78
9270,789041.816,1924194.834
9270,789041.637,1924200.888
9270,789041.458,1924206.942
9270,789041.279,1924212.996
9270,789041.1,1924219.05
9270,789040.915,1924225.117
9270,789040.73,1924231.184
9270,789040.545,1924237.251
9270,789040.36,1924243.318
9270,789040.175,1924249.385
9270,789039.99,1924255.452
9270,789039.805,1924261.519
9270,789039.62,1924267.586
9270,789039.435,1924273.653
9270,789039.25,1924279.72
9270,789039.053,1924285.805
9270,789038.856,1924291.89
9270,789038.659,1924297.975
9270,789038.462,1924304.06
9270,789038.265,1924310.145
9270,789038.068,1924316.23
9270,789037.871,1924322.315
9270,789037.674,1924328.4
9270,789037.477,1924334.485
9270,789037.28,1924340.57
9270,789037.084,1924346.68
9270,789036.888,1924352.79
9270,789036.692,1924358.9
9270,789036.496,1924365.01
9270,789036.3,1924371.12
9270,789036.104,1924377.23
9270,789035.908,1924383.34
9270,789035.712,1924389.45
9270,789035.516,1924395.56
9270,789035.32,1924401.67
9270,789035.136,1924407.801
9270,789034.952,1924413.932
9270,789034.768,1924420.063
9270,789034.584,1924426.194
9270,789034.4,1924432.325
9270,789034.216,1924438.456
9270,789034.032,1924444.587
9270,789033.848,1924450.718
9270,789033.664,1924456.849
9270,789033.48,1924462.98
9270,789033.312,1924469.136
9270,789033.144,1924475.292
9270,789032.976,1924481.448
9270,789032.808,1924487.604
9270,789032.64,1924493.76
9270,789032.472,1924499.916
9270,789032.304,1924506.072
9270,789032.136,1924512.228
9270,789031.968,1924518.384
9270,789031.8,1924524.54
9270,789031.66,1924530.719
9270,789031.52,1924536.898
9270,789031.38,1924543.077
9270,789031.24,1924549.256
9270,789031.1,1924555.435
9270,789030.96,1924561.614
9270,789030.82,1924567.793
9270,789030.68,1924573.972
9270,789030.54,1924580.151
9270,789030.4,1924586.33
9270,789030.305,1924592.533
9270,789030.21,1924598.736
9270,789030.115,1924604.939
9270,789030.02,1924611.142
9270,789029.925,1924617.345
9270,789029.83,1924623.548
9270,789029.735,1924629.751
9270,789029.64,1924635.954
9270,789029.545,1924642.157
9270,789029.45,1924648.36
9270,789029.41,1924654.581
9270,789029.37,1924660.802
9270,789029.33,1924667.023
9270,789029.29,1924673.244
9270,789029.25,1924679.465
9270,789029.21,1924685.686
9270,789029.17,1924691.907
9270,789029.13,1924698.128
9270,789029.09,1924704.349
9270,789029.05,1924710.57
9270,789029.053,1924716.803
9270,789029.056,1924723.036
9270,789029.059,1924729.269
9270,789029.062,1924735.502
9270,789029.065,1924741.735
9270,789029.068,1924747.968
9270,789029.071,1924754.201
9270,789029.074,1924760.434
9270,789029.077,1924766.667
9270,789029.08,1924772.9
9270,789029.107,1924779.137
9270,789029.134,1924785.374
9270,789029.161,1924791.611
9270,789029.188,1924797.848
9270,789029.215,1924804.085
9270,789029.242,1924810.322
9270,789029.269,1924816.559
9270,789029.296,1924822.796
9270,789029.323,1924829.033
9270,789029.35,1924835.27
9270,789029.39,1924841.508
9270,789029.43,1924847.746
9270,789029.47,1924853.984
9270,789029.51,1924860.222
9270,789029.55,1924866.46
9270,789029.59,1924872.698
9270,789029.63,1924878.936
9270,789029.67,1924885.174
9270,789029.71,1924891.412
9270,789029.75,1924897.65
9270,789029.802,1924903.885
9270,789029.854,1924910.12
9270,789029.906,1924916.355
9270,789029.958,1924922.59
9270,789030.01,1924928.825
9270,789030.062,1924935.06
9270,789030.114,1924941.295
9270,789030.166,1924947.53
9270,789030.218,1924953.765
9270,789030.27,1924960
9270,789030.334,1924966.228
9270,789030.398,1924972.456
9270,789030.462,1924978.684
9270,789030.526,1924984.912
9270,789030.59,1924991.14
9270,789030.654,1924997.368
9270,789030.718,1925003.596
9270,789030.782,1925009.824
9270,789030.846,1925016.052
9270,789030.91,1925022.28
9270,789030.997,1925028.501
9270,789031.084,1925034.722
9270,789031.171,1925040.943
9270,789031.258,1925047.164
9270,789031.345,1925053.385
9270,789031.432,1925059.606
9270,789031.519,1925065.827
9270,789031.606,1925072.048
9270,789031.693,1925078.269
9270,789031.78,1925084.49
9270,789031.872,1925090.706
9270,789031.964,1925096.922
9270,789032.056,1925103.138
9270,789032.148,1925109.354
9270,789032.24,1925115.57
9270,789032.332,1925121.786
9270,789032.424,1925128.002
9270,789032.516,1925134.218
9270,789032.608,1925140.434
9270,789032.7,1925146.65
9270,789032.786,1925152.855
9270,789032.872,1925159.06
9270,789032.958,1925165.265
9270,789033.044,1925171.47
9270,789033.13,1925177.675
9270,789033.216,1925183.88
9270,789033.302,1925190.085
9270,789033.388,1925196.29
9270,789033.474,1925202.495
9270,789033.56,1925208.7
9270,789033.627,1925214.891
9270,789033.694,1925221.082
9270,789033.761,1925227.273
9270,789033.828,1925233.464
9270,789033.895,1925239.655
9270,789033.962,1925245.846
9270,789034.029,1925252.037
9270,789034.096,1925258.228
9270,789034.163,1925264.419
9270,789034.23,1925270.61
9270,789034.254,1925276.789
9270,789034.278,1925282.968
9270,789034.302,1925289.147
9270,789034.326,1925295.326
9270,789034.35,1925301.505
9270,789034.374,1925307.684
9270,789034.398,1925313.863
9270,789034.422,1925320.042
9270,789034.446,1925326.221
9270,789034.47,1925332.4
9270,789034.455,1925338.569
9270,789034.44,1925344.738
9270,789034.425,1925350.907
9270,789034.41,1925357.076
9270,789034.395,1925363.245
9270,789034.38,1925369.414
9270,789034.365,1925375.583
9270,789034.35,1925381.752
9270,789034.335,1925387.921
9270,789034.32,1925394.09
9270,789034.286,1925400.248
9270,789034.252,1925406.406
9270,789034.218,1925412.564
9270,789034.184,1925418.722
9270,789034.15,1925424.88
9270,789034.116,1925431.038
9270,789034.082,1925437.196
9270,789034.048,1925443.354
9270,789034.014,1925449.512
9270,789033.98,1925455.67
9270,789033.928,1925461.82
9270,789033.876,1925467.97
9270,789033.824,1925474.12
9270,789033.772,1925480.27
9270,789033.72,1925486.42
9270,789033.668,1925492.57
9270,789033.616,1925498.72
9270,789033.564,1925504.87
9270,789033.512,1925511.02
9270,789033.46,1925517.17
9270,789033.388,1925523.312
9270,789033.316,1925529.454
9270,789033.244,1925535.596
9270,789033.172,1925541.738
9270,789033.1,1925547.88
9270,789033.028,1925554.022
9270,789032.956,1925560.164
9270,789032.884,1925566.306
9270,789032.812,1925572.448
9270,789032.74,1925578.59
9270,789032.673,1925584.726
9270,789032.606,1925590.862
9270,789032.539,1925596.998
9270,789032.472,1925603.134
9270,789032.405,1925609.27
9270,789032.338,1925615.406
9270,789032.271,1925621.542
9270,789032.204,1925627.678
9270,789032.137,1925633.814
9270,789032.07,1925639.95
9270,789032.023,1925646.088
9270,789031.976,1925652.226
9270,789031.929,1925658.364
9270,789031.882,1925664.502
9270,789031.835,1925670.64
9270,789031.788,1925676.778
9270,789031.741,1925682.916
9270,789031.694,1925689.054
9270,789031.647,1925695.192
9270,789031.6,1925701.33
9270,789031.567,1925707.469
9270,789031.534,1925713.608
9270,789031.501,1925719.747
9270,789031.468,1925725.886
9270,789031.435,1925732.025
9270,789031.402,1925738.164
9270,789031.369,1925744.303
9270,789031.336,1925750.442
9270,789031.303,1925756.581
9270,789031.27,1925762.72
9270,789031.248,1925768.867
9270,789031.226,1925775.014
9270,789031.204,1925781.161
9270,789031.182,1925787.308
9270,789031.16,1925793.455
9270,789031.138,1925799.602
9270,789031.116,1925805.749
9270,789031.094,1925811.896
9270,789031.072,1925818.043
9270,789031.05,1925824.19
9270,789031.04,1925830.347
9270,789031.03,1925836.504
9270,789031.02,1925842.661
9270,789031.01,1925848.818
9270,789031,1925854.975
9270,789030.99,1925861.132
9270,789030.98,1925867.289
9270,789030.97,1925873.446
9270,789030.96,1925879.603
9270,789030.95,1925885.76
9270,789030.958,1925891.928
9270,789030.966,1925898.096
9270,789030.974,1925904.264
9270,789030.982,1925910.432
9270,789030.99,1925916.6
9270,789030.998,1925922.768
9270,789031.006,1925928.936
9270,789031.014,1925935.104
9270,789031.022,1925941.272
9270,789031.03,1925947.44
9270,789031.058,1925953.618
9270,789031.086,1925959.796
9270,789031.114,1925965.974
9270,789031.142,1925972.152
9270,789031.17,1925978.33
9270,789031.198,1925984.508
9270,789031.226,1925990.686
9270,789031.254,1925996.864
9270,789031.282,1926003.042
9270,789031.31,1926009.22
9270,789031.342,1926015.4
9270,789031.374,1926021.58
9270,789031.406,1926027.76
9270,789031.438,1926033.94
9270,789031.47,1926040.12
9270,789031.502,1926046.3
9270,789031.534,1926052.48
9270,789031.566,1926058.66
9270,789031.598,1926064.84
9270,789031.63,1926071.02
9270,789031.652,1926077.196
9270,789031.674,1926083.372
9270,789031.696,1926089.548
9270,789031.718,1926095.724
9270,789031.74,1926101.9
9270,789031.762,1926108.076
9270,789031.784,1926114.252
9270,789031.806,1926120.428
9270,789031.828,1926126.604
9270,789031.85,1926132.78
9270,789031.872,1926138.946
9270,789031.894,1926145.112
9270,789031.916,1926151.278
9270,789031.938,1926157.444
9270,789031.96,1926163.61
9270,789031.982,1926169.776
9270,789032.004,1926175.942
9270,789032.026,1926182.108
9270,789032.048,1926188.274
9270,789032.07,1926194.44
9270,789032.095,1926200.596
9270,789032.12,1926206.752
9270,789032.145,1926212.908
9270,789032.17,1926219.064
9270,789032.195,1926225.22
9270,789032.22,1926231.376
9270,789032.245,1926237.532
9270,789032.27,1926243.688
9270,789032.295,1926249.844
9270,789032.32,1926256
9270,789032.353,1926262.147
9270,789032.386,1926268.294
9270,789032.419,1926274.441
9270,789032.452,1926280.588
9270,789032.485,1926286.735
9270,789032.518,1926292.882
9270,789032.551,1926299.029
9270,789032.584,1926305.176
9270,789032.617,1926311.323
9270,789032.65,1926317.47
9270,789032.683,1926323.614
9270,789032.716,1926329.758
9270,789032.749,1926335.902
9270,789032.782,1926342.046
9270,789032.815,1926348.19
9270,789032.848,1926354.334
9270,789032.881,1926360.478
9270,789032.914,1926366.622
9270,789032.947,1926372.766
9270,789032.98,1926378.91
9270,789033.011,1926385.053
9270,789033.042,1926391.196
9270,789033.073,1926397.339
9270,789033.104,1926403.482
9270,789033.135,1926409.625
9270,789033.166,1926415.768
9270,789033.197,1926421.911
9270,789033.228,1926428.054
9270,789033.259,1926434.197
9270,789033.29,1926440.34
9270,789033.314,1926446.485
9270,789033.338,1926452.63
9270,789033.362,1926458.775
9270,789033.386,1926464.92
9270,789033.41,1926471.065
9270,789033.434,1926477.21
9270,789033.458,1926483.355
9270,789033.482,1926489.5
9270,789033.506,1926495.645
9270,789033.53,1926501.79
9270,789033.566,1926507.938
9270,789033.602,1926514.086
9270,789033.638,1926520.234
9270,789033.674,1926526.382
9270,789033.71,1926532.53
9270,789033.746,1926538.678
9270,789033.782,1926544.826
9270,789033.818,1926550.974
9270,789033.854,1926557.122
9270,789033.89,1926563.27
9270,789033.968,1926569.422
9270,789034.046,1926575.574
9270,789034.124,1926581.726
9270,789034.202,1926587.878
9270,789034.28,1926594.03
9270,789034.358,1926600.182
9270,789034.436,1926606.334
9270,789034.514,1926612.486
9270,789034.592,1926618.638
9270,789034.67,1926624.79
9270,789034.796,1926630.942
9270,789034.922,1926637.094
9270,789035.048,1926643.246
9270,789035.174,1926649.398
9270,789035.3,1926655.55
9270,789035.426,1926661.702
9270,789035.552,1926667.854
9270,789035.678,1926674.006
9270,789035.804,1926680.158
9270,789035.93,1926686.31
9270,789036.087,1926692.453
9270,789036.244,1926698.596
9270,789036.401,1926704.739
9270,789036.558,1926710.882
9270,789036.715,1926717.025
9270,789036.872,1926723.168
9270,789037.029,1926729.311
9270,789037.186,1926735.454
9270,789037.343,1926741.597
9270,789037.5,1926747.74
9270,789037.683,1926753.869
9270,789037.866,1926759.998
9270,789038.049,1926766.127
9270,789038.232,1926772.256
9270,789038.415,1926778.385
9270,789038.598,1926784.514
9270,789038.781,1926790.643
9270,789038.964,1926796.772
9270,789039.147,1926802.901
9270,789039.33,1926809.03
9270,789039.532,1926815.151
9270,789039.734,1926821.272
9270,789039.936,1926827.393
9270,789040.138,1926833.514
9270,789040.34,1926839.635
9270,789040.542,1926845.756
9270,789040.744,1926851.877
9270,789040.946,1926857.998
9270,789041.148,1926864.119
9270,789041.35,1926870.24
9270,789041.563,1926876.362
9270,789041.776,1926882.484
9270,789041.989,1926888.606
9270,789042.202,1926894.728
9270,789042.415,1926900.85
9270,789042.628,1926906.972
9270,789042.841,1926913.094
9270,789043.054,1926919.216
9270,789043.267,1926925.338
9270,789043.48,1926931.46
9270,789043.695,1926937.588
9270,789043.91,1926943.716
9270,789044.125,1926949.844
9270,789044.34,1926955.972
9270,789044.555,1926962.1
9270,789044.77,1926968.228
9270,789044.985,1926974.356
9270,789045.2,1926980.484
9270,789045.415,1926986.612
9270,789045.63,1926992.74
9270,789045.828,1926998.875
9270,789046.026,1927005.01
9270,789046.224,1927011.145
9270,789046.422,1927017.28
9270,789046.62,1927023.415
9270,789046.818,1927029.55
9270,789047.016,1927035.685
9270,789047.214,1927041.82
9270,789047.412,1927047.955
9270,789047.61,1927054.09
