LNUM,X,Y,LSYMB,DIST_LEFT,DIST_RIGHT
4,-72023.1,6.62291e+06,103,500.009,340.357
4,-72022.9,6.62286e+06,103,499.995,342.11
4,-72022.7,6.62281e+06,103,499.995,343.857
4,-72022.5,6.62276e+06,103,499.995,345.604
4,-72022.3,6.62271e+06,103,499.995,347.344
4,-72022.1,6.62266e+06,103,499.995,349.091
4,-72021.9,6.62261e+06,103,499.995,350.837
4,-72021.7,6.62256e+06,103,500.009,352.577
4,-72021.5,6.62251e+06,103,499.995,354.324
4,-72021.3,6.62246e+06,103,500.009,356.064
4,-72021.1,6.62241e+06,103,499.995,357.817
4,-72020.9,6.62236e+06,103,500.009,359.557
4,-72020.8,6.62231e+06,103,499.995,361.304
4,-72020.6,6.62226e+06,103,500.009,363.044
4,-72020.4,6.62221e+06,103,499.995,364.798
4,-72020.2,6.62216e+06,103,500.009,366.537
4,-72020,6.62211e+06,103,499.995,368.291
4,-72019.8,6.62206e+06,103,499.995,370.031
4,-72019.6,6.62201e+06,103,499.995,371.778
4,-72019.4,6.62196e+06,103,499.995,373.525
4,-72019.2,6.62191e+06,103,500.002,375.271
4,-72019,6.62186e+06,103,499.995,377.011
4,-72018.8,6.62181e+06,103,500.009,378.751
4,-72018.6,6.62176e+06,103,499.995,380.505
4,-72018.4,6.62171e+06,103,500.009,382.244
4,-72018.3,6.62166e+06,103,499.995,383.991
4,-72018.1,6.62161e+06,103,500.009,385.731
4,-72017.9,6.62156e+06,103,499.995,387.485
4,-72017.7,6.62151e+06,103,500.009,389.225
4,-72017.5,6.62146e+06,103,499.995,390.978
4,-72017.3,6.62141e+06,103,500.002,392.718
4,-72017.1,6.62136e+06,103,499.995,394.465
4,-72016.9,6.62131e+06,103,499.995,396.212
4,-72016.7,6.62126e+06,103,499.995,397.958
4,-72016.5,6.62121e+06,103,499.995,399.698
4,-72016.3,6.62116e+06,103,500.009,401.438
4,-72016.1,6.62111e+06,103,499.995,403.192
4,-72015.9,6.62106e+06,103,500.009,404.932
4,-72015.7,6.62101e+06,103,499.995,406.678
4,-72015.5,6.62096e+06,103,500.009,408.418
4,-72015.4,6.62091e+06,103,499.995,410.172
4,-72015.2,6.62086e+06,103,500.009,411.912
4,-72015,6.62081e+06,103,499.995,413.659
4,-72014.8,6.62076e+06,103,500.009,415.398
4,-72014.6,6.62071e+06,103,499.995,417.152
4,-72014.4,6.62066e+06,103,499.995,418.899
4,-72014.2,6.62061e+06,103,499.995,420.646
4,-72014,6.62056e+06,103,499.995,422.386
4,-72013.8,6.62051e+06,103,499.995,424.132
4,-72013.6,6.62046e+06,103,499.995,425.879
4,-72013.4,6.62041e+06,103,500.009,427.619
4,-72013.2,6.62036e+06,103,499.995,429.366
4,-72013,6.62031e+06,103,500.009,431.105
4,-72012.8,6.62026e+06,103,499.995,432.859
4,-72012.6,6.62021e+06,103,500.009,434.599
4,-72012.5,6.62016e+06,103,499.995,436.346
4,-72012.3,6.62011e+06,103,500.009,438.086
4,-72012.1,6.62006e+06,103,499.995,439.839
4,-72011.9,6.62001e+06,103,500.009,441.579
4,-72011.7,6.61996e+06,103,499.995,443.333
4,-72011.5,6.61991e+06,103,499.995,445.073
4,-72011.3,6.61986e+06,103,499.995,446.82
4,-72011.1,6.61981e+06,103,499.995,448.566
4,-72010.9,6.61976e+06,103,499.995,450.313
4,-72010.7,6.61971e+06,103,499.995,452.053
4,-72010.5,6.61966e+06,103,500.009,453.793
4,-72010.3,6.61961e+06,103,499.995,455.547
4,-72010.1,6.61956e+06,103,500.009,457.286
4,-72009.9,6.61951e+06,103,499.995,459.033
4,-72009.7,6.61946e+06,103,500.009,460.773
4,-72009.6,6.61941e+06,103,499.995,462.527
4,-72009.4,6.61936e+06,103,500.009,464.266
4,-72009.2,6.61931e+06,103,499.995,466.02
4,-72009,6.61926e+06,103,500.009,467.753
4,-72008.8,6.61921e+06,103,499.995,469.507
4,-72008.6,6.61916e+06,103,499.995,471.254
4,-72008.4,6.61911e+06,103,499.995,473
4,-72008.2,6.61906e+06,103,499.995,474.74
4,-72008,6.61901e+06,103,499.995,476.487
4,-72007.8,6.61896e+06,103,499.995,478.234
4,-72007.6,6.61891e+06,103,500.009,479.974
4,-72007.4,6.61886e+06,103,499.995,481.72
4,-72007.2,6.61881e+06,103,500.009,483.46
4,-72007,6.61876e+06,103,499.995,485.214
4,-72006.8,6.61871e+06,103,500.009,486.954
4,-72006.7,6.61866e+06,103,499.995,488.708
4,-72006.5,6.61861e+06,103,500.009,490.44
4,-72006.3,6.61856e+06,103,499.995,492.194
4,-72006.1,6.61851e+06,103,500.009,493.934
4,-72005.9,6.61846e+06,103,499.995,495.688
4,-72005.7,6.61841e+06,103,499.995,497.428
4,-72005.5,6.61836e+06,103,499.995,499.174
4,-72005.3,6.61831e+06,103,499.995,500.921
4,-72005.1,6.61826e+06,103,499.995,502.668
4,-72004.9,6.61821e+06,103,499.995,504.408
4,-72004.7,6.61816e+06,103,500.009,506.155
4,-72004.5,6.61811e+06,103,499.995,507.908
4,-72004.3,6.61806e+06,103,500.009,509.648
4,-72004.1,6.61801e+06,103,499.995,511.402
4,-72003.9,6.61796e+06,103,500.009,513.135
4,-72003.8,6.61791e+06,103,499.995,514.889
4,-72003.6,6.61786e+06,103,500.009,516.628
4,-72003.4,6.61781e+06,103,499.995,518.382
4,-72003.2,6.61776e+06,103,500.009,520.115
4,-72003,6.61771e+06,103,499.995,521.869
4,-72002.8,6.61766e+06,103,499.995,523.616
4,-72002.6,6.61761e+06,103,499.995,525.362
4,-72002.4,6.61756e+06,103,499.995,527.102
4,-72002.2,6.61751e+06,103,499.995,528.849
4,-72002,6.61746e+06,103,499.995,530.596
4,-72001.8,6.61741e+06,103,500.009,532.335
4,-72001.6,6.61736e+06,103,499.995,534.089
4,-72001.4,6.61731e+06,103,500.009,535.822
4,-72001.2,6.61726e+06,103,499.995,537.576
4,-72001,6.61721e+06,103,500.009,539.316
4,-72000.9,6.61716e+06,103,499.995,541.069
4,-72000.7,6.61711e+06,103,500.009,542.802
4,-72000.5,6.61706e+06,103,499.995,544.556
4,-72000.3,6.61701e+06,103,500.009,546.296
4,-72000.1,6.61696e+06,103,499.995,548.05
4,-71999.9,6.61691e+06,103,499.995,549.79
4,-71999.7,6.61686e+06,103,499.995,551.536
4,-71999.5,6.61681e+06,103,499.995,553.283
4,-71999.3,6.61676e+06,103,499.995,555.03
4,-71999.1,6.61671e+06,103,499.995,556.777
4,-71998.9,6.61666e+06,103,500.009,558.509
4,-71998.7,6.61661e+06,103,499.995,560.263
4,-71998.5,6.61656e+06,103,500.009,562.003
4,-71998.3,6.61651e+06,103,499.995,563.757
4,-71998.1,6.61646e+06,103,500.009,565.49
4,-71998,6.61641e+06,103,499.995,567.243
4,-71997.8,6.61636e+06,103,500.009,568.983
4,-71997.6,6.61631e+06,103,499.995,570.737
4,-71997.4,6.61626e+06,103,500.009,572.47
4,-71997.2,6.61621e+06,103,499.995,574.224
4,-71997,6.61616e+06,103,499.995,575.97
4,-71996.8,6.61611e+06,103,499.995,577.717
4,-71996.6,6.61606e+06,103,499.995,579.464
4,-71996.4,6.61601e+06,103,500.009,581.197
4,-71996.2,6.61596e+06,103,499.995,582.951
4,-71996,6.61591e+06,103,500.009,584.69
4,-71995.8,6.61586e+06,103,499.995,586.444
4,-71995.6,6.61581e+06,103,500.009,588.177
4,-71995.4,6.61576e+06,103,499.995,589.931
4,-71995.2,6.61571e+06,103,500.009,591.67
4,-71995.1,6.61566e+06,103,499.995,593.424
4,-71994.9,6.61561e+06,103,500.009,595.157
4,-71994.7,6.61556e+06,103,499.995,596.911
4,-71994.5,6.61551e+06,103,499.995,598.658
4,-71994.3,6.61546e+06,103,499.995,600.404
4,-71994.1,6.61541e+06,103,499.995,602.144
4,-71993.9,6.61536e+06,103,499.995,603.891
4,-71993.7,6.61531e+06,103,499.995,605.638
4,-71993.5,6.61526e+06,103,500.009,607.378
4,-71993.3,6.61521e+06,103,499.995,609.131
4,-71993.1,6.61516e+06,103,500.009,610.864
4,-71992.9,6.61511e+06,103,499.995,612.618
4,-71992.7,6.61506e+06,103,500.009,614.358
4,-71992.5,6.61501e+06,103,499.995,616.112
4,-71992.3,6.61496e+06,103,500.009,617.844
4,-71992.2,6.61491e+06,103,499.995,619.598
4,-71992,6.61486e+06,103,500.009,621.338
4,-71991.8,6.61481e+06,103,499.995,623.092
4,-71991.6,6.61476e+06,103,499.995,624.832
4,-71991.4,6.61471e+06,103,499.995,626.578
4,-71991.2,6.61466e+06,103,499.995,628.325
4,-71991,6.61461e+06,103,499.995,630.072
4,-71990.8,6.61456e+06,103,499.995,631.819
4,-71990.6,6.61451e+06,103,500.009,633.552
4,-71990.4,6.61446e+06,103,499.995,635.305
4,-71990.2,6.61441e+06,103,500.009,637.045
4,-71990,6.61436e+06,103,499.995,638.799
4,-71989.8,6.61431e+06,103,500.009,640.532
4,-71989.6,6.61426e+06,103,499.995,642.286
4,-71989.4,6.61421e+06,103,500.009,644.025
4,-71989.3,6.61416e+06,103,499.995,645.779
4,-71989.1,6.61411e+06,103,500.009,647.512
4,-71988.9,6.61406e+06,103,499.995,649.266
4,-71988.7,6.61401e+06,103,499.995,651.013
4,-71988.5,6.61396e+06,103,499.995,652.759
4,-71988.3,6.61391e+06,103,499.995,654.506
4,-71988.1,6.61386e+06,103,499.995,656.246
4,-71987.9,6.61381e+06,103,499.995,657.993
4,-71987.7,6.61376e+06,103,500.009,659.733
4,-71987.5,6.61371e+06,103,499.995,661.486
4,-71987.3,6.61366e+06,103,500.009,663.219
4,-71987.1,6.61361e+06,103,499.995,664.973
4,-71986.9,6.61356e+06,103,500.009,666.713
4,-71986.8,6.61351e+06,103,499.995,668.467
4,-71986.6,6.61346e+06,103,500.009,670.199
4,-71986.4,6.61341e+06,103,499.995,671.953
4,-71986.2,6.61336e+06,103,500.009,673.693
4,-71986,6.61331e+06,103,499.995,675.447
5,-72471.5,6.60955e+06,104,-1e+32,-1e+32
5,-72471.7,6.6096e+06,104,-1e+32,-1e+32
5,-72471.9,6.60965e+06,104,-1e+32,-1e+32
5,-72472.1,6.6097e+06,104,-1e+32,-1e+32
5,-72472.2,6.60975e+06,104,-1e+32,-1e+32
5,-72472.4,6.6098e+06,104,-1e+32,-1e+32
5,-72472.6,6.60985e+06,104,-1e+32,-1e+32
5,-72472.8,6.6099e+06,104,-1e+32,-1e+32
5,-72473,6.60995e+06,104,-1e+32,-1e+32
5,-72473.2,6.61e+06,104,-1e+32,-1e+32
5,-72473.4,6.61005e+06,104,-1e+32,-1e+32
5,-72473.6,6.6101e+06,104,-1e+32,-1e+32
5,-72473.8,6.61015e+06,104,500.002,-1e+32
5,-72474,6.6102e+06,104,500.002,-1e+32
5,-72474.2,6.61025e+06,104,500.002,-1e+32
5,-72474.4,6.6103e+06,104,500.002,-1e+32
5,-72474.6,6.61035e+06,104,499.995,-1e+32
5,-72474.8,6.6104e+06,104,500.002,-1e+32
5,-72475,6.61045e+06,104,499.995,-1e+32
5,-72475.1,6.6105e+06,104,500.002,-1e+32
5,-72475.3,6.61055e+06,104,499.995,-1e+32
5,-72475.5,6.6106e+06,104,500.009,-1e+32
5,-72475.7,6.61065e+06,104,499.995,-1e+32
5,-72475.9,6.6107e+06,104,500.002,-1e+32
5,-72476.1,6.61075e+06,104,499.995,-1e+32
5,-72476.3,6.6108e+06,104,500.002,-1e+32
5,-72476.5,6.61085e+06,104,500.002,-1e+32
5,-72476.7,6.6109e+06,104,500.002,-1e+32
5,-72476.9,6.61095e+06,104,500.002,-1e+32
5,-72477.1,6.611e+06,104,500.002,-1e+32
5,-72477.3,6.61105e+06,104,500.002,-1e+32
5,-72477.5,6.6111e+06,104,499.995,-1e+32
5,-72477.7,6.61115e+06,104,500.002,-1e+32
5,-72477.9,6.6112e+06,104,499.995,-1e+32
5,-72478,6.61125e+06,104,500.002,-1e+32
5,-72478.2,6.6113e+06,104,499.995,-1e+32
5,-72478.4,6.61135e+06,104,500.002,-1e+32
5,-72478.6,6.6114e+06,104,499.995,-1e+32
5,-72478.8,6.61145e+06,104,500.002,-1e+32
5,-72479,6.6115e+06,104,499.995,-1e+32
5,-72479.2,6.61155e+06,104,500.002,-1e+32
5,-72479.4,6.6116e+06,104,500.002,-1e+32
5,-72479.6,6.61165e+06,104,500.002,-1e+32
5,-72479.8,6.6117e+06,104,500.002,-1e+32
5,-72480,6.61175e+06,104,500.002,-1e+32
5,-72480.2,6.6118e+06,104,500.002,-1e+32
5,-72480.4,6.61185e+06,104,499.995,-1e+32
5,-72480.6,6.6119e+06,104,500.002,-1e+32
5,-72480.8,6.61195e+06,104,499.995,-1e+32
5,-72480.9,6.612e+06,104,500.002,-1e+32
5,-72481.1,6.61205e+06,104,499.995,-1e+32
5,-72481.3,6.6121e+06,104,500.002,-1e+32
5,-72481.5,6.61215e+06,104,499.995,-1e+32
5,-72481.7,6.6122e+06,104,500.002,-1e+32
5,-72481.9,6.61225e+06,104,499.995,-1e+32
5,-72482.1,6.6123e+06,104,500.002,-1e+32
5,-72482.3,6.61235e+06,104,500.002,-1e+32
5,-72482.5,6.6124e+06,104,500.002,-1e+32
5,-72482.7,6.61245e+06,104,500.002,-1e+32
5,-72482.9,6.6125e+06,104,500.002,-1e+32
5,-72483.1,6.61255e+06,104,500.002,-1e+32
5,-72483.3,6.6126e+06,104,499.995,-1e+32
5,-72483.5,6.61265e+06,104,500.002,-1e+32
5,-72483.7,6.6127e+06,104,499.995,-1e+32
5,-72483.8,6.61275e+06,104,500.002,-1e+32
5,-72484,6.6128e+06,104,499.995,-1e+32
5,-72484.2,6.61285e+06,104,500.002,-1e+32
5,-72484.4,6.6129e+06,104,499.995,-1e+32
5,-72484.6,6.61295e+06,104,500.002,-1e+32
5,-72484.8,6.613e+06,104,499.995,-1e+32
5,-72485,6.61305e+06,104,500.002,-1e+32
5,-72485.2,6.6131e+06,104,500.002,-1e+32
5,-72485.4,6.61315e+06,104,500.002,-1e+32
5,-72485.6,6.6132e+06,104,500.002,-1e+32
5,-72485.8,6.61325e+06,104,500.002,-1e+32
5,-72486,6.6133e+06,104,500.002,499.995
5,-72486.2,6.61335e+06,104,499.995,500.009
5,-72486.4,6.6134e+06,104,500.002,499.995
5,-72486.6,6.61345e+06,104,499.995,500.009
5,-72486.7,6.6135e+06,104,500.002,499.995
5,-72486.9,6.61355e+06,104,499.995,500.009
5,-72487.1,6.6136e+06,104,500.002,499.995
5,-72487.3,6.61365e+06,104,499.995,500.009
5,-72487.5,6.6137e+06,104,500.002,499.995
5,-72487.7,6.61375e+06,104,499.995,500.009
5,-72487.9,6.6138e+06,104,500.002,499.995
5,-72488.1,6.61385e+06,104,500.002,499.995
5,-72488.3,6.6139e+06,104,500.002,499.995
5,-72488.5,6.61395e+06,104,500.002,499.995
5,-72488.7,6.614e+06,104,500.002,499.995
5,-72488.9,6.61405e+06,104,500.002,499.995
5,-72489.1,6.6141e+06,104,499.995,500.009
5,-72489.3,6.61415e+06,104,500.002,499.995
5,-72489.5,6.6142e+06,104,499.995,500.009
5,-72489.6,6.61425e+06,104,500.002,499.995
5,-72489.8,6.6143e+06,104,499.995,500.009
5,-72490,6.61435e+06,104,500.002,499.995
5,-72490.2,6.6144e+06,104,499.995,500.009
5,-72490.4,6.61445e+06,104,500.002,499.995
5,-72490.6,6.6145e+06,104,499.995,500.009
5,-72490.8,6.61455e+06,104,500.002,499.995
5,-72491,6.6146e+06,104,500.002,499.995
5,-72491.2,6.61465e+06,104,500.002,499.995
5,-72491.4,6.6147e+06,104,500.002,499.995
5,-72491.6,6.61475e+06,104,500.002,499.995
5,-72491.8,6.6148e+06,104,500.002,499.995
5,-72492,6.61485e+06,104,499.995,500.009
5,-72492.2,6.6149e+06,104,500.002,499.995
5,-72492.4,6.61495e+06,104,499.995,500.009
5,-72492.5,6.615e+06,104,500.002,499.995
5,-72492.7,6.61505e+06,104,499.995,500.009
5,-72492.9,6.6151e+06,104,500.002,499.995
5,-72493.1,6.61515e+06,104,499.995,500.009
5,-72493.3,6.6152e+06,104,500.002,499.995
5,-72493.5,6.61525e+06,104,499.995,500.009
5,-72493.7,6.6153e+06,104,500.002,499.995
5,-72493.9,6.61535e+06,104,500.002,499.995
5,-72494.1,6.6154e+06,104,500.002,499.995
5,-72494.3,6.61545e+06,104,500.002,499.995
5,-72494.5,6.6155e+06,104,500.002,499.995
5,-72494.7,6.61555e+06,104,500.002,499.995
5,-72494.9,6.6156e+06,104,499.995,500.009
5,-72495.1,6.61565e+06,104,500.002,499.995
5,-72495.3,6.6157e+06,104,499.995,500.009
5,-72495.4,6.61575e+06,104,500.009,499.995
5,-72495.6,6.6158e+06,104,499.995,500.009
5,-72495.8,6.61585e+06,104,500.002,499.995
5,-72496,6.6159e+06,104,499.995,500.009
5,-72496.2,6.61595e+06,104,500.002,499.995
5,-72496.4,6.616e+06,104,499.995,500.009
5,-72496.6,6.61605e+06,104,500.002,499.995
5,-72496.8,6.6161e+06,104,500.002,499.995
5,-72497,6.61615e+06,104,500.002,499.995
5,-72497.2,6.6162e+06,104,500.002,499.995
5,-72497.4,6.61625e+06,104,499.995,500.009
5,-72497.6,6.6163e+06,104,500.002,499.995
5,-72497.8,6.61635e+06,104,499.995,500.009
5,-72498,6.6164e+06,104,500.002,499.995
5,-72498.2,6.61645e+06,104,499.995,500.009
5,-72498.3,6.6165e+06,104,500.009,499.995
5,-72498.5,6.61655e+06,104,499.995,500.009
5,-72498.7,6.6166e+06,104,500.002,499.995
5,-72498.9,6.61665e+06,104,499.995,500.009
5,-72499.1,6.6167e+06,104,500.002,499.995
5,-72499.3,6.61675e+06,104,500.002,499.995
5,-72499.5,6.6168e+06,104,500.002,499.995
5,-72499.7,6.61685e+06,104,500.002,499.995
5,-72499.9,6.6169e+06,104,500.002,499.995
5,-72500.1,6.61695e+06,104,500.002,499.995
5,-72500.3,6.617e+06,104,499.995,500.009
5,-72500.5,6.61705e+06,104,500.002,499.995
5,-72500.7,6.6171e+06,104,499.995,500.009
5,-72500.8,6.61715e+06,104,500.002,499.995
5,-72501.1,6.6172e+06,104,499.995,500.009
5,-72501.2,6.61725e+06,104,500.002,499.995
5,-72501.4,6.6173e+06,104,499.995,500.009
5,-72501.6,6.61735e+06,104,500.002,499.995
5,-72501.8,6.6174e+06,104,499.995,500.009
5,-72502,6.61745e+06,104,500.002,499.995
5,-72502.2,6.6175e+06,104,500.002,499.995
5,-72502.4,6.61755e+06,104,500.002,499.995
5,-72502.6,6.6176e+06,104,500.002,499.995
5,-72502.8,6.61765e+06,104,500.002,499.995
5,-72503,6.6177e+06,104,500.002,499.995
5,-72503.2,6.61775e+06,104,499.995,500.009
5,-72503.4,6.6178e+06,104,500.002,499.995
5,-72503.6,6.61785e+06,104,499.995,500.009
5,-72503.7,6.6179e+06,104,500.002,499.995
5,-72503.9,6.61795e+06,104,499.995,500.009
5,-72504.1,6.618e+06,104,500.002,499.995
5,-72504.3,6.61805e+06,104,499.995,500.009
5,-72504.5,6.6181e+06,104,500.002,499.995
5,-72504.7,6.61815e+06,104,499.995,500.009
5,-72504.9,6.6182e+06,104,500.002,499.995
5,-72505.1,6.61825e+06,104,500.002,499.995
5,-72505.3,6.6183e+06,104,500.002,499.995
5,-72505.5,6.61835e+06,104,500.002,499.995
5,-72505.7,6.6184e+06,104,500.002,499.995
5,-72505.9,6.61845e+06,104,500.002,499.995
5,-72506.1,6.6185e+06,104,499.995,500.009
5,-72506.3,6.61855e+06,104,500.002,499.995
5,-72506.5,6.6186e+06,104,499.995,500.009
5,-72506.6,6.61865e+06,104,500.002,499.995
5,-72506.8,6.6187e+06,104,499.995,500.009
5,-72507,6.61875e+06,104,500.002,499.995
5,-72507.2,6.6188e+06,104,499.995,500.009
5,-72507.4,6.61885e+06,104,500.002,499.995
5,-72507.6,6.6189e+06,104,499.995,500.009
5,-72507.8,6.61895e+06,104,500.002,499.995
5,-72508,6.619e+06,104,500.002,499.995
5,-72508.2,6.61905e+06,104,500.002,499.995
5,-72508.4,6.6191e+06,104,500.002,499.995
5,-72508.6,6.61915e+06,104,500.002,499.995
5,-72508.8,6.6192e+06,104,500.002,499.995
5,-72509,6.61925e+06,104,499.995,500.009
5,-72509.2,6.6193e+06,104,500.002,499.995
5,-72509.4,6.61935e+06,104,499.995,500.009
5,-72509.5,6.6194e+06,104,500.002,499.995
5,-72509.7,6.61945e+06,104,499.995,500.009
5,-72509.9,6.6195e+06,104,500.002,499.995
5,-72510.1,6.61955e+06,104,499.995,500.009
5,-72510.3,6.6196e+06,104,500.002,499.995
5,-72510.5,6.61965e+06,104,499.995,500.009
5,-72510.7,6.6197e+06,104,500.002,499.995
5,-72510.9,6.61975e+06,104,500.002,499.995
5,-72511.1,6.6198e+06,104,500.002,499.995
5,-72511.3,6.61985e+06,104,500.002,499.995
5,-72511.5,6.6199e+06,104,500.002,499.995
5,-72511.7,6.61995e+06,104,500.002,499.995
5,-72511.9,6.62e+06,104,499.995,500.009
5,-72512.1,6.62005e+06,104,500.002,499.995
5,-72512.3,6.6201e+06,104,499.995,500.009
5,-72512.4,6.62015e+06,104,500.002,499.995
5,-72512.6,6.6202e+06,104,499.995,500.009
5,-72512.8,6.62025e+06,104,500.002,499.995
5,-72513,6.6203e+06,104,499.995,500.009
5,-72513.2,6.62035e+06,104,500.002,499.995
5,-72513.4,6.6204e+06,104,499.995,500.009
5,-72513.6,6.62045e+06,104,500.002,499.995
5,-72513.8,6.6205e+06,104,500.002,499.995
5,-72514,6.62055e+06,104,500.002,499.995
5,-72514.2,6.6206e+06,104,500.002,499.995
5,-72514.4,6.62065e+06,104,500.002,499.995
5,-72514.6,6.6207e+06,104,500.002,499.995
5,-72514.8,6.62075e+06,104,499.995,500.009
5,-72515,6.6208e+06,104,500.002,499.995
5,-72515.2,6.62085e+06,104,499.995,500.009
5,-72515.3,6.6209e+06,104,500.009,499.995
5,-72515.5,6.62095e+06,104,499.995,500.009
5,-72515.7,6.621e+06,104,500.002,499.995
5,-72515.9,6.62105e+06,104,499.995,500.009
5,-72516.1,6.6211e+06,104,500.002,499.995
5,-72516.3,6.62115e+06,104,499.995,500.009
5,-72516.5,6.6212e+06,104,500.002,499.995
5,-72516.7,6.62125e+06,104,500.002,499.995
5,-72516.9,6.6213e+06,104,500.002,499.995
5,-72517.1,6.62135e+06,104,500.002,499.995
5,-72517.3,6.6214e+06,104,499.995,500.002
5,-72517.5,6.62145e+06,104,500.002,499.995
5,-72517.7,6.6215e+06,104,499.995,500.009
5,-72517.9,6.62155e+06,104,500.002,499.995
5,-72518.1,6.6216e+06,104,499.995,500.009
5,-72518.2,6.62165e+06,104,500.009,499.995
5,-72518.4,6.6217e+06,104,499.995,500.009
5,-72518.6,6.62175e+06,104,500.002,499.995
5,-72518.8,6.6218e+06,104,499.995,500.009
5,-72519,6.62185e+06,104,500.002,499.995
5,-72519.2,6.6219e+06,104,499.995,500.002
5,-72519.4,6.62195e+06,104,500.002,499.995
5,-72519.6,6.622e+06,104,500.002,499.995
5,-72519.8,6.62205e+06,104,500.002,499.995
5,-72520,6.6221e+06,104,500.002,499.995
5,-72520.2,6.62215e+06,104,499.995,500.009
5,-72520.4,6.6222e+06,104,500.002,499.995
5,-72520.6,6.62225e+06,104,499.995,500.009
5,-72520.8,6.6223e+06,104,500.002,499.995
5,-72521,6.62235e+06,104,499.995,500.009
5,-72521.1,6.6224e+06,104,500.009,499.995
5,-72521.3,6.62245e+06,104,499.995,500.009
5,-72521.5,6.6225e+06,104,500.002,499.995
5,-72521.7,6.62255e+06,104,499.995,500.009
5,-72521.9,6.6226e+06,104,500.002,499.995
5,-72522.1,6.62265e+06,104,500.002,499.995
5,-72522.3,6.6227e+06,104,500.002,499.995
5,-72522.5,6.62275e+06,104,500.002,499.995
5,-72522.7,6.6228e+06,104,500.002,499.995
5,-72522.9,6.62285e+06,104,500.002,499.995
5,-72523.1,6.6229e+06,104,499.995,500.009
5,-72523.3,6.62295e+06,104,500.002,499.995
5,-72523.5,6.623e+06,104,499.995,500.009
5,-72523.7,6.62305e+06,104,500.002,499.995
5,-72523.9,6.6231e+06,104,499.995,500.009
5,-72524,6.62315e+06,104,500.002,499.995
5,-72524.2,6.6232e+06,104,499.995,500.009
5,-72524.4,6.62325e+06,104,500.002,499.995
5,-72524.6,6.6233e+06,104,499.995,500.009
5,-72524.8,6.62335e+06,104,500.002,499.995
5,-72525,6.6234e+06,104,500.002,499.995
5,-72525.2,6.62345e+06,104,500.002,499.995
5,-72525.4,6.6235e+06,104,500.002,499.995
5,-72525.6,6.62355e+06,104,500.002,499.995
5,-72525.8,6.6236e+06,104,500.002,499.995
5,-72526,6.62365e+06,104,499.995,500.009
5,-72526.2,6.6237e+06,104,500.002,499.995
5,-72526.4,6.62375e+06,104,499.995,500.009
5,-72526.6,6.6238e+06,104,500.002,499.995
5,-72526.8,6.62385e+06,104,499.995,500.009
5,-72526.9,6.6239e+06,104,500.002,499.995
5,-72527.1,6.62395e+06,104,499.995,500.009
5,-72527.3,6.624e+06,104,500.002,499.995
5,-72527.5,6.62405e+06,104,499.995,500.009
5,-72527.7,6.6241e+06,104,500.002,499.995
5,-72527.9,6.62415e+06,104,500.002,499.995
5,-72528.1,6.6242e+06,104,500.002,499.995
5,-72528.3,6.62425e+06,104,500.002,499.995
5,-72528.5,6.6243e+06,104,500.002,499.995
5,-72528.7,6.62435e+06,104,500.002,499.995
5,-72528.9,6.6244e+06,104,499.995,500.009
5,-72529.1,6.62445e+06,104,500.002,499.995
5,-72529.3,6.6245e+06,104,499.995,500.009
5,-72529.5,6.62455e+06,104,500.002,499.995
5,-72529.7,6.6246e+06,104,499.995,500.009
5,-72529.8,6.62465e+06,104,500.002,499.995
5,-72530,6.6247e+06,104,499.995,500.009
5,-72530.2,6.62475e+06,104,500.002,499.995
5,-72530.4,6.6248e+06,104,499.995,500.009
5,-72530.6,6.62485e+06,104,500.002,499.995
5,-72530.8,6.6249e+06,104,500.002,499.995
5,-72531,6.62495e+06,104,500.002,499.995
5,-72531.2,6.625e+06,104,500.002,499.995
5,-72531.4,6.62505e+06,104,500.002,499.995
5,-72531.6,6.6251e+06,104,500.002,499.995
5,-72531.8,6.62515e+06,104,499.995,500.009
5,-72532,6.6252e+06,104,500.002,499.995
5,-72532.2,6.62525e+06,104,499.995,500.009
5,-72532.4,6.6253e+06,104,500.002,499.995
5,-72532.6,6.62535e+06,104,499.995,500.009
5,-72532.7,6.6254e+06,104,500.002,499.995
5,-72532.9,6.62545e+06,104,499.995,500.009
5,-72533.1,6.6255e+06,104,500.002,499.995
5,-72533.3,6.62555e+06,104,499.995,500.009
5,-72533.5,6.6256e+06,104,500.002,499.995
5,-72533.7,6.62565e+06,104,500.002,499.995
5,-72533.9,6.6257e+06,104,-1e+32,499.995
5,-72534.1,6.62575e+06,104,-1e+32,499.995
5,-72534.3,6.6258e+06,104,-1e+32,499.995
5,-72534.5,6.62585e+06,104,-1e+32,499.995
5,-72534.7,6.6259e+06,104,-1e+32,500.009
5,-72534.9,6.62595e+06,104,-1e+32,-1e+32
5,-72535.1,6.626e+06,104,-1e+32,-1e+32
5,-72535.2,6.62605e+06,104,-1e+32,-1e+32
5,-73033.7,6.62565e+06,105,-1e+32,500.002
5,-73033.5,6.6256e+06,105,-1e+32,500.002
5,-73033.3,6.62555e+06,105,-1e+32,499.995
5,-73033.1,6.6255e+06,105,-1e+32,500.002
5,-73032.9,6.62545e+06,105,-1e+32,499.995
5,-73032.7,6.6254e+06,105,-1e+32,500.002
5,-73032.5,6.62535e+06,105,-1e+32,499.995
5,-73032.3,6.6253e+06,105,-1e+32,500.002
5,-73032.2,6.62525e+06,105,-1e+32,499.995
